mapping, replan, sfc, mpc, df, 
0, 0.000352, 0.719055, 20.3894, 0.007722, 
0, 0.000333, 1.43289, 25.989, 0.01963, 
0, 0.000315, 0.702444, 27.8963, 0.01187, 
9.00126, 0.000463, 0.914593, 20.493, 0.008185, 
0, 0.000222, 1.21552, 20.1959, 0.00837, 
0, 0.000204, 1.01631, 21.5526, 0.008463, 
0, 0.000241, 0.749685, 26.7565, 0.009222, 
8.893, 0.000444, 6.06026, 26.487, 0.052537, 
0, 0.000611, 0.830352, 23.4807, 0.053574, 
0, 0.000296, 0.848592, 26.6439, 0.009555, 
5.28604, 0.000278, 0.781037, 28.6223, 0.007352, 
0, 0.000259, 0.708574, 19.5259, 0.008519, 
0, 0.000241, 0.730426, 24.6842, 0.008388, 
0, 0.000204, 1.29107, 22.2246, 0.0095, 
9.13602, 0.000241, 0.829204, 28.8455, 0.008259, 
0, 0.000204, 0.653037, 22.3305, 0.009445, 
0, 0.000278, 0.695852, 20.3415, 0.008148, 
0, 0.000222, 0.865888, 22.8368, 0.016297, 
7.62519, 0.00024, 0.744241, 27.5499, 0.008667, 
0, 0.000333, 0.717315, 16.4116, 0.057648, 
0, 0.000296, 0.801519, 21.1062, 0.007926, 
0, 0.000204, 0.755685, 22.3019, 0.008333, 
0, 0.000259, 1.23615, 20.0546, 0.01174, 
6.83491, 0.000296, 0.865445, 22.4605, 0.050889, 
0, 0.000296, 0.673463, 18.9692, 0.053074, 
0, 0.000223, 0.657463, 27.0436, 0.007574, 
0, 0.00037, 0.634556, 20.9239, 0.0105, 
8.07672, 0.000426, 0.777185, 21.9411, 0.007556, 
0, 0.000259, 0.67787, 18.5233, 0.008314, 
0, 0.000204, 0.633982, 20.4887, 0.054093, 
0, 0.000315, 0.879389, 35.0246, 0.013259, 
6.93024, 0.000333, 3.50383, 25.7305, 0.057093, 
0, 0.000278, 0.720092, 18.2653, 0.009593, 
0, 0.000259, 1.24419, 22.2297, 0.009852, 
0, 0.00026, 0.870574, 20.6229, 0.012222, 
5.98844, 0.000277, 1.24783, 27.3295, 0.061111, 
0, 0.000352, 0.832185, 20.7867, 0.010703, 
0, 0.000259, 0.93176, 19.7253, 0.012389, 
0, 0.000888, 1.66278, 19.8561, 0.008018, 
0, 0.00024, 0.837111, 25.763, 0.007667, 
8.88033, 0.000278, 0.689166, 18.0549, 0.007963, 
0, 0.000314, 0.635481, 18.705, 0.009833, 
0, 0.000259, 0.686, 17.5639, 0.008963, 
0, 0.000463, 0.680352, 17.3887, 0.008685, 
6.87276, 0.000389, 0.834555, 19.9505, 0.008592, 
0, 0.000278, 0.791889, 15.8667, 0.052278, 
0, 0.000259, 0.66813, 14.9494, 0.007223, 
0, 0.00037, 0.675426, 15.8515, 0.015055, 
0, 0.000371, 0.827815, 17.4258, 0.010444, 
0, 0.000351, 0.686426, 15.9468, 0.019149, 
5.72033, 0.000222, 0.83713, 34.3651, 0.007889, 
0, 0.000222, 0.652537, 15.8845, 0.008797, 
0, 0.000314, 0.666111, 17.1464, 0.010167, 
0, 0.000223, 0.736315, 16.5553, 0.009241, 
0, 0.000297, 0.662556, 17.5839, 0.008537, 
14.5924, 0.000334, 0.184889, 8.94541, 0.050444, 
0, 0.00024, 1.6465, 24.2396, 0.00824, 
0, 0.000389, 0.678851, 17.5858, 0.016944, 
0, 0.000333, 1.24678, 21.2008, 0.008723, 
6.93594, 0.000222, 1.51313, 24.2248, 0.011167, 
0, 0.000223, 0.634426, 22.0761, 0.007593, 
0, 0.000203, 0.821833, 14.9152, 0.009037, 
0, 0.000204, 0.765482, 20.7247, 0.008852, 
0, 0.000259, 1.07278, 16.4701, 0.011907, 
7.88915, 0.000611, 0.853926, 27.3088, 0.008556, 
0, 0.000389, 0.814889, 22.0577, 0.06024, 
0, 0.000352, 0.795963, 28.7311, 0.063186, 
0, 0.000352, 0.987111, 22.0316, 0.014166, 
4.92663, 0.000241, 1.00707, 26.3686, 0.062667, 
0, 0.000222, 0.724278, 19.7458, 0.007815, 
0, 0.000259, 0.689333, 41.2301, 0.014574, 
6.91781, 0.000333, 0.763648, 32.9827, 0.055296, 
0, 0.000259, 0.72637, 19.3054, 0.008537, 
0, 0.000203, 0.652315, 21.378, 0.008481, 
0, 0.000185, 0.846129, 23.3988, 0.009537, 
8.54213, 0.000333, 2.54559, 28.9797, 0.007908, 
0, 0.000222, 0.775815, 20.2928, 0.051297, 
0, 0.000222, 1.18365, 21.6101, 0.007907, 
0, 0.000481, 0.837667, 21.0295, 0.009834, 
11.852, 0.000537, 0.839889, 31.3615, 0.008111, 
0, 0.000241, 1.12557, 20.2603, 0.009334, 
0, 0.000278, 0.754148, 28.0376, 0.00913, 
5.82541, 0.000259, 0.683074, 29.9756, 0.053186, 
0, 0.000185, 0.846538, 17.4493, 0.008981, 
0, 0.00024, 0.630426, 15.5038, 0.008056, 
0, 0.00024, 0.732445, 17.363, 0.028148, 
0, 0.000297, 1.4488, 31.8017, 0.008259, 
6.14189, 0.000241, 0.796055, 20.9971, 0.010574, 
0, 0.000185, 0.707148, 20.4804, 0.059204, 
0, 0.000333, 0.906686, 27.4023, 0.009204, 
8.65417, 0.000223, 0.694574, 40.4883, 0.008556, 
0, 0.000314, 1.04722, 18.6756, 0.008445, 
0, 0.000277, 0.977056, 16.0986, 0.050111, 
0, 0.000278, 0.742574, 19.4122, 0.008111, 
0, 0.000334, 0.81887, 19.4577, 0.008833, 
10.7247, 0.000445, 2.48033, 23.6763, 0.008518, 
0, 0.000185, 0.679148, 24.7096, 0.242111, 
0, 0.000241, 0.925907, 19.7109, 0.008611, 
0, 0.000277, 0.771667, 33.1469, 0.008852, 
8.68413, 0.000222, 2.18426, 11.3447, 0.00763, 
0, 0.000222, 0.684741, 20.6301, 0.01026, 
0, 0.000204, 0.714574, 16.8474, 0.05513, 
0, 0.000334, 0.745704, 20.8463, 0.007445, 
0, 0.000389, 1.00032, 26.362, 0.059074, 
8.51609, 0.000241, 0.291981, 9.59056, 0.008259, 
0, 0.000204, 0.706426, 21.8905, 0.009093, 
0, 0.00037, 0.730759, 23.6035, 0.00963, 
0, 0.000203, 0.780834, 22.8515, 0.008556, 
6.78941, 0.000297, 0.945592, 29.3903, 0.007962, 
0, 0.000222, 0.658889, 23.6184, 0.008888, 
0, 0.000241, 2.17633, 37.6594, 0.008778, 
7.88409, 0.000185, 0.985129, 28.0885, 0.007908, 
0, 0.00026, 0.65676, 19.2062, 0.048926, 
0, 0.000352, 0.800945, 25.425, 0.026574, 
0, 0.000426, 0.993425, 21.5372, 0.104315, 
19.2547, 0.000241, 0.691463, 39.7587, 0.00826, 
0, 0.000204, 3.33515, 27.9846, 0.008444, 
0, 0.00037, 0.757185, 20.6555, 0.011518, 
0, 0.000352, 1.47633, 31.707, 0.010741, 
9.84496, 0.000333, 0.710092, 44.9793, 0.009444, 
0, 0.000352, 2.61387, 35.39, 0.015333, 
16.0624, 0.000426, 1.55819, 38.5732, 0.05263, 
0, 0.000222, 0.766667, 32.8476, 0.011278, 
0, 0.000241, 0.838889, 25.9036, 0.010056, 
11.3397, 0.000277, 4.5178, 38.8713, 0.530759, 
0, 0.00037, 0.765407, 24.6201, 0.010574, 
0, 0.000222, 0.69826, 30.8123, 0.008444, 
10.2077, 0.000222, 1.57739, 27.9886, 0.008926, 
0, 0.000204, 0.724759, 20.012, 0.009333, 
0, 0.000685, 0.825944, 20.1223, 0.013351, 
0, 0.000315, 0.997333, 19.54, 0.008722, 
16.3759, 0.00037, 0.281204, 13.959, 0.057, 
0, 0.00024, 0.761611, 21.1841, 0.009926, 
0, 0.000259, 0.71513, 23.2371, 0.071111, 
0, 0.000278, 0.746704, 21.0404, 0.012241, 
7.20996, 0.000204, 0.873037, 30.8253, 0.050611, 
0, 0.000278, 1.11015, 21.0497, 0.056629, 
0, 0.000537, 0.972, 26.2735, 0.009611, 
0, 0.000389, 0.925093, 24.6664, 0.008093, 
8.09291, 0.000259, 0.232944, 6.82356, 0.008259, 
0, 0.000222, 0.714018, 26.8359, 0.011407, 
0, 0.000203, 0.764334, 21.6316, 0.013871, 
0, 0.00037, 1.14367, 24.8687, 0.008426, 
9.12737, 0.000222, 0.937185, 27.3756, 0.011241, 
0, 0.000203, 0.8955, 9.37252, 0.050296, 
0, 0.000259, 0.702908, 8.80407, 0.050574, 
0, 0.000333, 0.771537, 8.93318, 0.00876, 
0, 0.000222, 0.760018, 9.29915, 0.054926, 
0, 0.000426, 0.762833, 12.3895, 0.009056, 
0, 0.000315, 1.96957, 26.9673, 0.008092, 
0, 0.000204, 4.02296, 17.2353, 0.020982, 
7.61878, 0.000278, 0.244908, 6.88435, 0.008223, 
0, 0.000204, 0.685556, 9.32861, 0.008629, 
0, 0.000667, 0.690981, 17.7781, 0.012129, 
0, 0.000222, 1.06154, 23.6802, 0.014611, 
6.85761, 0.000204, 3.49004, 48.0618, 0.007352, 
0, 0.000185, 0.718019, 10.8151, 0.052815, 
0, 0.00024, 0.672889, 12.0381, 0.009315, 
0, 0.000278, 0.728407, 10.9711, 0.008833, 
0, 0.000259, 0.722704, 10.9321, 0.011815, 
0, 0.000648, 0.75663, 13.8547, 0.008741, 
7.58857, 0.000444, 0.46687, 9.46822, 0.050425, 
0, 0.000185, 0.785741, 33.1394, 0.011833, 
0, 0.000241, 0.99813, 26.5515, 0.009982, 
6.29893, 0.000315, 0.802982, 34.6306, 0.051259, 
0, 0.000315, 0.748092, 23.7937, 0.00963, 
0, 0.000296, 0.711556, 24.768, 0.00776, 
0, 0.00026, 0.903667, 28.9808, 0.007833, 
6.98711, 0.000334, 0.957075, 41.2747, 0.008093, 
0, 0.000222, 0.704648, 36.5872, 0.011056, 
12.0357, 0.000352, 0.974815, 38.0425, 0.031408, 
0, 0.000241, 0.782371, 21.3258, 0.007259, 
0, 0.000185, 0.733481, 27.0065, 0.00926, 
7.73106, 0.000314, 0.822944, 33.1129, 0.008186, 
0, 0.000278, 0.933463, 23.0033, 0.008722, 
0, 0.000278, 0.897871, 21.5368, 0.073537, 
0, 0.000241, 1.22959, 26.5169, 0.009297, 
0, 0.000278, 0.997277, 28.4865, 0.008574, 
10.8756, 0.00024, 2.33344, 6.95606, 0.072592, 
0, 0.000445, 0.742111, 19.2897, 0.008426, 
0, 0.000241, 0.771389, 16.5826, 0.022481, 
0, 0.000944, 1.17328, 15.7293, 0.008167, 
0, 0.00026, 0.780926, 16.8372, 0.008926, 
10.6871, 0.000333, 0.273592, 12.195, 0.202445, 
0, 0.018185, 0.74037, 20.1484, 0.094389, 
0, 0.000277, 1.28909, 22.8329, 0.008037, 
0, 0.000408, 0.832056, 42.0718, 0.008167, 
0, 0.000259, 0.230519, 7.29983, 0.009408, 
16.5021, 0.000408, 0.193129, 8.03622, 0.010185, 
0, 0.000222, 1.23843, 71.8879, 0.008018, 
15.3513, 0.000278, 0.737075, 30.2, 0.009593, 
0, 0.0005, 0.733166, 17.8917, 0.012019, 
0, 0.000408, 0.825518, 40.2381, 0.009926, 
0, 0.000222, 1.59483, 38.9566, 0.008203, 
0, 0.000352, 1.845, 42.7137, 0.009537, 
0, 0.000296, 1.98309, 37.1251, 0.011408, 
22.1487, 0.000425, 1.48732, 38.8413, 0.009444, 
0, 0.000278, 0.929908, 27.3794, 0.008463, 
0, 0.000167, 0.676186, 22.2448, 0.111963, 
0, 0.000297, 0.210371, 9.088, 0.0085, 
20.8829, 0.000537, 0.166334, 9.24159, 0.008815, 
0, 0.000222, 0.746611, 22.0897, 0.008092, 
0, 0.000259, 0.783463, 25.8589, 0.025445, 
0, 0.000278, 0.243833, 6.75117, 0.008222, 
0, 0.000222, 0.215426, 6.0997, 0.009537, 
21.7527, 0.000241, 0.855852, 16.7034, 0.008592, 
0, 0.000277, 1.08676, 21.7094, 0.009407, 
12.0276, 0.000204, 2.47113, 38.9334, 0.012055, 
0, 0.000259, 0.750445, 34.8736, 0.008722, 
14.1123, 0.000222, 0.937796, 25.1134, 0.010796, 
0, 0.000203, 0.659759, 38.4005, 0.015129, 
0, 0.000444, 0.661444, 19.1362, 0.009111, 
14.4275, 0.00026, 1.31078, 26.6965, 0.008315, 
0, 0.000296, 0.902186, 23.3728, 0.009426, 
0, 0.000482, 0.726, 23.6445, 0.00837, 
0, 0.000278, 1.15383, 25.5909, 0.009148, 
9.86963, 0.000426, 0.780463, 32.6691, 0.019612, 
0, 0.000204, 1.0892, 39.4612, 0.014092, 
0, 0.000222, 1.52933, 28.1281, 0.010944, 
0, 0.000185, 0.198871, 6.16304, 0.008259, 
17.5356, 0.000278, 0.212241, 27.0816, 0.008129, 
0, 0.000259, 0.820796, 23.6334, 0.011685, 
15.1856, 0.000296, 1.1378, 31.8302, 0.008278, 
0, 0.000223, 0.9515, 14.6259, 0.012519, 
0, 0.000315, 0.795037, 16.0119, 0.074408, 
0, 0.000352, 0.730759, 15.4023, 0.009982, 
0, 0.00024, 0.821296, 14.8519, 0.009167, 
9.8893, 0.000444, 1.42143, 24.8029, 0.007833, 
0, 0.000277, 0.670703, 18.5872, 0.008611, 
0, 0.000204, 1.16776, 19.3257, 0.009926, 
0, 0.000445, 0.68813, 26.3022, 0.022278, 
10.0861, 0.000222, 0.190852, 12.4773, 0.007759, 
0, 0.000222, 0.943963, 13.9868, 0.013519, 
0, 0.000185, 1.25244, 15.8776, 0.008852, 
0, 0.000185, 0.644963, 23.8703, 0.011852, 
0, 0.000352, 1.30224, 27.4715, 0.008574, 
18.2665, 0.000277, 0.236278, 17.2379, 5.72928, 
0, 0.000241, 1.05111, 24.1935, 0.008037, 
0, 0.000223, 0.831463, 15.9594, 0.008166, 
0, 0.000352, 0.729018, 28.4871, 0.008833, 
9.83957, 0.000426, 1.8497, 20.8248, 0.054333, 
0, 0.000315, 0.717037, 16.612, 0.008093, 
0, 0.000186, 0.713723, 27.0581, 0.01, 
0, 0.000296, 0.861148, 17.4584, 0.007518, 
8.96524, 0.000222, 0.806019, 21.9416, 0.009685, 
0, 0.000389, 0.684407, 16.3444, 0.009944, 
0, 0.000204, 0.66937, 15.1722, 0.05763, 
0, 0.000518, 0.656945, 16.5602, 0.210778, 
0, 0.00063, 1.09663, 15.9585, 0.01076, 
0, 0.000537, 0.707704, 19.6779, 0.060537, 
9.37326, 0.000463, 0.202833, 5.93387, 0.052574, 
0, 0.000241, 0.743092, 23.8469, 0.074815, 
0, 0.000315, 0.858315, 28.2227, 0.00813, 
0, 0.000185, 0.912315, 31.0914, 0.016444, 
0, 0.000185, 0.242407, 8.97619, 0.034019, 
0, 0.000296, 0.207408, 7.32041, 0.008814, 
23.1185, 0.000203, 1.77198, 27.6293, 0.009037, 
0, 0.000555, 1.40683, 32.2809, 0.00813, 
7.42065, 0.000278, 0.869482, 42.4371, 0.009093, 
0, 0.000278, 1.18117, 36.8755, 0.061037, 
7.1765, 0.000203, 0.953722, 35.0024, 0.007759, 
0, 0.0005, 1.00502, 34.7175, 0.009537, 
0, 0.000389, 0.8175, 37.2117, 0.007852, 
6.30667, 0.000296, 0.828148, 37.5406, 0.008426, 
0, 0.000222, 0.746037, 23.2348, 0.05263, 
0, 0.000334, 0.962037, 20.8811, 0.017019, 
0, 0.000888, 1.83774, 31.9689, 0.022074, 
8.34896, 0.000334, 0.250574, 6.26198, 0.008148, 
0, 0.000203, 0.832203, 29.4639, 0.061408, 
0, 0.000222, 0.829185, 26.6186, 0.009389, 
0, 0.000278, 0.967296, 26.9564, 0.010611, 
6.39557, 0.000186, 0.800926, 36.9845, 0.063018, 
0, 0.000204, 0.94676, 25.3549, 0.020314, 
0, 0.000204, 1.25959, 29.1513, 0.009204, 
9.29298, 0.000203, 0.883944, 30.8909, 0.062833, 
0, 0.000667, 0.862926, 22.5999, 0.054704, 
0, 0.000259, 0.854833, 25.123, 0.008222, 
9.83006, 0.000241, 0.853037, 31.6694, 0.009166, 
0, 0.000444, 1.22165, 25.5163, 0.054463, 
0, 0.000315, 0.834852, 19.9556, 0.025852, 
0, 0.000333, 1.27911, 22.1012, 0.008815, 
0, 0.000352, 0.854648, 22.204, 0.008018, 
7.54541, 0.000278, 0.2025, 6.97137, 0.009037, 
0, 0.000223, 0.916759, 19.9629, 0.051055, 
0, 0.000259, 1.03091, 18.4277, 0.007814, 
0, 0.000297, 1.31635, 19.3902, 0.011445, 
0, 0.000204, 0.948074, 22.8603, 0.020796, 
7.41995, 0.000611, 0.307166, 10.7811, 0.008222, 
0, 0.000259, 0.810889, 28.0757, 0.0595, 
0, 0.000389, 0.836444, 30.4725, 0.057666, 
12.6031, 0.000259, 0.971462, 42.4786, 0.053426, 
0, 0.000222, 2.19907, 41.9059, 0.008186, 
0, 0.00024, 0.813611, 39.2872, 0.008241, 
13.7806, 0.000278, 0.194055, 11.4205, 0.044555, 
0, 0.000278, 0.816648, 25.0665, 0.008, 
0, 0.000277, 0.782889, 23.9076, 0.009592, 
0, 0.000463, 0.841296, 23.7136, 0.008703, 
8.84815, 0.000185, 0.831203, 28.2745, 0.009704, 
0, 0.000278, 0.787185, 29.1381, 0.012018, 
0, 0.00037, 1.25509, 38.1813, 0.016481, 
13.1944, 0.000222, 0.848463, 32.4498, 0.007981, 
0, 0.000315, 0.864148, 26.9954, 0.04963, 
0, 0.000482, 1.37904, 30.315, 0.009, 
7.82196, 0.000185, 0.915222, 29.3216, 0.007648, 
0, 0.000222, 1.01207, 27.8786, 0.051537, 
0, 0.00037, 0.818797, 32.1823, 0.074981, 
14.7833, 0.000426, 3.84663, 34.6145, 0.011037, 
0, 0.000222, 0.747111, 27.2891, 0.047778, 
0, 0.000315, 1.01339, 27.9234, 0.008889, 
0, 0.000203, 0.868704, 30.8888, 0.01174, 
7.78413, 0.000203, 0.838259, 27.0254, 0.049722, 
0, 0.000259, 0.870296, 36.9164, 0.008685, 
0, 0.000278, 0.784963, 28.8764, 0.00837, 
16.0382, 0.000278, 0.202704, 10.5715, 0.055703, 
0, 0.000204, 1.3973, 35.466, 0.009481, 
6.5632, 0.000204, 1.92054, 53.9245, 0.008445, 
0, 0.000278, 0.819333, 22.4259, 0.102944, 
0, 0.000203, 0.849019, 25.895, 0.009704, 
0, 0.000278, 0.794963, 36.1334, 0.092222, 
6.43659, 0.000296, 0.778259, 36.0049, 0.008129, 
0, 0.000185, 0.726723, 31.2853, 0.010074, 
0, 0.000351, 0.912667, 31.4407, 0.007259, 
10.3383, 0.00026, 0.212074, 6.31487, 0.066055, 
0, 0.00024, 0.762889, 37.5957, 0.009574, 
0, 0.000222, 0.879407, 24.9091, 0.008334, 
0, 0.000241, 2.00569, 26.7219, 0.008074, 
7.77063, 0.000241, 0.424408, 7.8723, 0.111537, 
0, 0.000204, 0.74587, 24.2805, 0.025593, 
0, 0.000278, 1.07983, 36.2849, 0.008833, 
0, 0.000315, 0.23587, 6.89444, 0.010277, 
12.9623, 0.000222, 0.174611, 4.57891, 0.055278, 
0, 0.000223, 0.718111, 24.2446, 0.048519, 
0, 0.000241, 0.704371, 20.5921, 0.023741, 
0, 0.000389, 1.29163, 23.6159, 0.00863, 
6.85978, 0.000296, 0.893315, 16.5505, 0.010148, 
0, 0.000297, 0.786185, 13.3399, 0.016093, 
0, 0.000278, 1.16883, 14.523, 0.007852, 
0, 0.000203, 0.711203, 12.1925, 0.007907, 
0, 0.000315, 0.714407, 21.0651, 0.066482, 
0, 0.00037, 0.728482, 22.4768, 0.010074, 
8.8427, 0.000352, 5.52685, 23.9542, 0.008426, 
0, 0.00024, 0.905871, 17.1076, 0.227908, 
0, 0.000203, 0.690685, 16.0084, 0.008352, 
0, 0.000333, 0.735074, 17.8912, 0.008018, 
12.556, 0.000167, 0.94413, 37.4235, 0.010871, 
0, 0.000278, 1.6848, 22.8584, 0.007463, 
0, 0.000296, 1.20432, 20.3546, 0.012426, 
0, 0.000352, 0.813111, 17.8876, 0.008833, 
10.7536, 0.000537, 1.15167, 26.3515, 0.053629, 
0, 0.000204, 0.780167, 25.7429, 0.008315, 
0, 0.000555, 0.953018, 29.481, 0.058593, 
8.23217, 0.000351, 1.02824, 28.7133, 0.009889, 
0, 0.000556, 0.810611, 18.5673, 0.008148, 
0, 0.000186, 0.779925, 17.4887, 0.007592, 
0, 0.000185, 0.85126, 18.409, 0.057648, 
0, 0.000222, 0.796166, 16.763, 0.010018, 
6.9322, 0.000223, 0.715686, 25.108, 0.009166, 
0, 0.000352, 0.916741, 21.5215, 0.123148, 
0, 0.000389, 1.01841, 24.1643, 0.015296, 
0, 0.000222, 0.884814, 22.4384, 0.009648, 
6.5962, 0.000222, 1.05689, 26.2032, 0.009593, 
0, 0.000185, 1.98032, 24.2203, 0.051481, 
0, 0.000278, 0.958592, 23.4215, 0.015149, 
0, 0.000518, 2.11311, 23.137, 0.008166, 
15.3593, 0.000407, 0.912686, 47.1973, 0.058112, 
0, 0.000166, 0.722833, 22.1664, 0.014111, 
0, 0.0005, 1.11381, 26.8988, 0.008519, 
8.90791, 0.000204, 0.820648, 23.194, 0.050519, 
0, 0.000296, 1.71563, 20.9855, 0.05413, 
0, 0.000204, 0.943278, 23.0298, 0.009167, 
0, 0.000203, 0.817759, 29.553, 0.009018, 
6.30557, 0.000204, 0.735093, 29.1789, 0.008611, 
0, 0.000296, 0.857426, 22.5782, 0.135592, 
0, 0.000204, 0.768593, 21.9051, 0.008204, 
0, 0.000408, 0.892074, 20.8592, 0.010185, 
7.1118, 0.000278, 0.926759, 39.1873, 0.00974, 
0, 0.000259, 0.818185, 24.1728, 0.013185, 
0, 0.000463, 1.10683, 25.9171, 0.007518, 
8.49098, 0.000259, 1.05267, 37.2649, 0.048759, 
0, 0.000259, 1.05893, 18.1482, 0.057056, 
0, 0.000296, 1.05556, 19.5876, 0.024834, 
0, 0.000314, 1.1028, 20.0703, 0.009148, 
0, 0.000297, 0.935259, 34.3265, 0.241482, 
18.2179, 0.000296, 0.946333, 24.6268, 0.007797, 
0, 0.000241, 0.784222, 33.5791, 0.011185, 
7.39591, 0.000185, 1.34209, 34.254, 0.033056, 
0, 0.000277, 0.764037, 24.783, 0.050852, 
0, 0.000296, 0.880945, 28.2778, 0.009445, 
7.19887, 0.000389, 1.41287, 29.3875, 0.047685, 
0, 0.000223, 1.32565, 22.7248, 0.009889, 
0, 0.00063, 1.043, 27.1569, 0.007463, 
0, 0.000334, 0.989389, 28.3964, 0.014426, 
8.53626, 0.000204, 1.79896, 30.4115, 0.007204, 
0, 0.000204, 0.825389, 22.0554, 0.008296, 
0, 0.000426, 1.10933, 25.9165, 0.022315, 
7.35661, 0.000445, 0.94974, 28.3628, 0.009018, 
0, 0.000314, 1.77168, 23.4894, 0.016223, 
0, 0.000223, 1.18296, 22.8741, 0.022741, 
0, 0.000592, 0.919981, 25.2356, 0.008259, 
8.83167, 0.000425, 0.953185, 27.5485, 0.007667, 
0, 0.00026, 0.770593, 18.4766, 0.059834, 
0, 0.000222, 0.752074, 22.2082, 0.006926, 
0, 0.00024, 0.748815, 25.4086, 0.015278, 
0, 0.000259, 0.833408, 30.8723, 0.007445, 
19.8591, 0.000259, 0.190888, 6.83309, 0.055407, 
0, 0.000204, 0.843074, 16.7753, 0.009204, 
0, 0.000778, 2.7622, 38.2234, 0.009093, 
0, 0.000389, 1.15745, 26.4667, 0.009574, 
0, 0.000186, 0.238907, 6.24804, 0.050908, 
16.9729, 0.000204, 1.32646, 35.8849, 0.008482, 
0, 0.000204, 0.867611, 35.4862, 0.010092, 
12.4426, 0.000185, 1.23143, 56.0796, 0.008908, 
0, 0.000519, 1.43139, 35.9758, 0.007074, 
10.0335, 0.000722, 1.11796, 5.29633, 0.007815, 
0, 0.000222, 2.30669, 32.1465, 0.008352, 
0, 0.000241, 1.27854, 25.8706, 0.009518, 
7.38902, 0.000481, 1.581, 40.7959, 0.008092, 
0, 0.000259, 1.03533, 23.8793, 0.00763, 
0, 0.000259, 0.849296, 23.2038, 0.010796, 
0, 0.000185, 0.939148, 28.1148, 0.010259, 
11.1256, 0.000278, 0.244704, 5.10211, 0.112185, 
0, 0.000223, 1.10983, 33.8703, 0.007333, 
0, 0.00024, 1.12465, 30.7081, 0.008241, 
7.55957, 0.000222, 1.09159, 29.7443, 0.015741, 
0, 0.000203, 1.06191, 20.8436, 0.051963, 
0, 0.000389, 0.879981, 18.2193, 0.053426, 
0, 0.000185, 0.83913, 22.7176, 0.008222, 
0, 0.000204, 1.01285, 24.1345, 0.018186, 
8.47817, 0.000371, 0.2315, 3.91046, 0.009037, 
0, 0.000204, 0.912352, 23.4132, 0.060129, 
0, 0.00037, 0.899371, 24.5297, 0.008407, 
0, 0.000333, 0.971426, 27.7156, 0.075315, 
8.53441, 0.000315, 1.16343, 29.2572, 0.008037, 
0, 0.00024, 1.616, 18.4605, 0.007537, 
0, 0.000185, 0.731851, 18.5763, 0.006852, 
0, 0.000371, 1.30002, 25.027, 0.010389, 
0, 0.000296, 0.874371, 19.0727, 0.0345, 
0, 0.000185, 0.204815, 7.418, 0.009333, 
12.065, 0.000241, 0.726519, 25.9918, 0.008907, 
0, 0.000203, 1.14483, 23.8259, 0.008278, 
0, 0.000203, 1.1157, 18.0005, 0.019889, 
10.2876, 0.000871, 2.44311, 26.8476, 0.009148, 
0, 0.000315, 0.757167, 15.4035, 0.009389, 
0, 0.000241, 0.748481, 14.4713, 0.021796, 
0, 0.000519, 1.33417, 20.5716, 0.010685, 
0, 0.000222, 0.778185, 17.1244, 0.009204, 
0, 0.000204, 0.196666, 6.57128, 0.008315, 
13.3872, 0.000389, 0.394593, 4.24698, 0.009278, 
0, 0.000241, 0.842, 19.162, 0.008593, 
0, 0.000278, 0.884389, 21.8745, 0.010075, 
0, 0.000222, 1.44481, 21.3928, 0.009426, 
0, 0.000445, 0.938389, 21.68, 0.009241, 
7.44865, 0.000296, 0.265389, 4.56633, 0.0525, 
0, 0.000241, 0.746278, 14.3754, 0.053889, 
0, 0.000518, 0.829444, 14.4227, 0.008093, 
0, 0.000203, 0.766204, 15.355, 0.009463, 
0, 0.000574, 1.49163, 17.3244, 0.009185, 
0, 0.000203, 0.768074, 15.1068, 0.018759, 
11.1042, 0.000352, 0.329629, 12.5789, 0.007981, 
0, 0.000444, 0.888518, 19.2309, 0.008574, 
0, 0.000259, 0.782037, 12.5548, 0.007722, 
0, 0.000259, 0.785111, 20.3302, 0.008685, 
0, 0.000259, 0.762389, 16.3541, 0.0945, 
8.21524, 0.000389, 1.30361, 23.1444, 0.007648, 
0, 0.000222, 1.08513, 12.0478, 0.007926, 
0, 0.000241, 0.746371, 11.8336, 0.053278, 
0, 0.000204, 0.842834, 12.4973, 0.010074, 
0, 0.000371, 0.75563, 23.2733, 0.008222, 
0, 0.000241, 1.25024, 24.4248, 0.008055, 
10.8531, 0.000407, 0.979093, 17.3474, 0.079889, 
0, 0.000352, 0.908204, 12.2079, 0.060722, 
0, 0.000203, 0.875296, 13.6125, 0.016389, 
0, 0.000259, 1.19563, 15.6797, 0.008371, 
0, 0.000204, 0.887388, 17.159, 0.010148, 
7.11846, 0.000315, 1.07243, 19.6983, 0.057315, 
0, 0.000204, 0.789203, 18.2747, 0.007185, 
0, 0.000186, 0.779759, 17.3116, 0.049019, 
0, 0.000185, 0.762148, 22.86, 0.007722, 
6.62617, 0.000222, 1.26943, 24.0989, 0.008574, 
0, 0.000185, 0.718037, 20.5713, 0.037296, 
0, 0.000278, 1.11256, 18.822, 0.00876, 
0, 0.00024, 0.890314, 24.6026, 0.007723, 
0, 0.000203, 1.17365, 20.2098, 0.008445, 
7.55846, 0.000314, 1.882, 22.7594, 0.008203, 
0, 0.000204, 0.864, 11.1157, 0.038667, 
0, 0.000222, 0.721815, 11.0174, 0.070315, 
0, 0.000296, 0.764741, 10.8399, 0.009611, 
0, 0.000222, 0.934445, 13.1505, 0.010037, 
